idx,epoch,weight l3 p0,weight l3 p1,weight l3 p2,weight l3 p3,weight l3 p4,weight l3 p5,weight l3 p6,weight l3 p7,weight l3 p8,weight l3 p9,weight l3 p10,weight l3 p11,weight l3 p12,weight l3 p13,weight l3 p14,weight l3 p15,weight l3 p16,weight l3 p17,weight l3 p18,weight l3 p19,weight l3 p20,weight l3 p21,weight l3 p22,weight l3 p23,weight l3 p24,weight l3 p25,weight l3 p26,weight l3 p27,weight l3 p28,weight l3 p29,weight l3 p30,weight l3 p31,weight l3 p32,weight l3 p33,weight l3 p34,weight l3 p35,weight l3 p36,weight l3 p37,weight l3 p38,weight l3 p39,weight l3 p40,weight l3 p41,weight l3 p42,weight l3 p43,weight l3 p44,weight l3 p45,weight l3 p46,weight l3 p47,weight l3 p48,weight l3 p49,weight l3 p50,weight l3 p51,weight l3 p52,weight l3 p53,weight l3 p54,weight l3 p55,weight l3 p56,weight l3 p57,weight l3 p58,weight l3 p59,weight l3 p60,weight l3 p61,weight l3 p62,weight l3 p63,weight l3 p64,weight l3 p65,weight l3 p66,weight l3 p67,weight l3 p68,weight l3 p69,weight l3 p70,weight l3 p71,weight l3 p72,weight l3 p73,weight l3 p74,weight l3 p75,weight l3 p76,weight l3 p77,weight l3 p78,weight l3 p79,weight l3 p80,weight l3 p81,weight l3 p82,weight l3 p83,weight l3 p84,weight l3 p85,weight l3 p86,weight l3 p87,weight l3 p88,weight l3 p89,weight l3 p90,weight l3 p91,weight l3 p92,weight l3 p93,weight l3 p94,weight l3 p95,weight l3 p96,weight l3 p97,weight l3 p98,weight l3 p99,configuration No
38,38,0.1296765655279159,0.1222758442163467,0.0799991115927696,0.1369452625513076,0.0939221382141113,0.1222683489322662,0.0777618885040283,0.1324702203273773,0.0880631878972053,0.0759807005524635,0.124278575181961,0.0818225443363189,0.1360923051834106,0.1348395645618438,0.1307909041643142,0.1410443484783172,0.1180070638656616,0.073608785867691,0.1259583979845047,0.0946043208241462,0.1074639558792114,0.090036004781723,0.112218901515007,0.0781721919775009,0.1223888993263244,0.1033870279788971,0.0737591832876205,0.0881870314478874,0.091735653579235,0.106423869729042,0.083828754723072,0.0708284005522728,0.1082832068204879,0.1342109441757202,0.1144310012459755,0.0840484350919723,0.0876803696155548,0.1091136559844017,0.1311645358800888,0.0977620184421539,0.1174947544932365,0.0838134884834289,0.0812865868210792,0.0962367877364158,0.1456045061349868,0.124662771821022,0.1306538730859756,0.0935618802905082,0.1174186393618583,0.1253102272748947,0.0907862931489944,0.1007432490587234,0.1394371539354324,0.1293370276689529,0.122183509171009,0.101998746395111,0.1164689883589744,0.1338724642992019,0.0735846757888794,0.1155032888054847,0.0989228785037994,0.0715821087360382,0.0709615349769592,0.0258632805198431,0.0507906898856163,0.0140952738001942,0.0303003601729869,0.0212969258427619,-0.0145658319815993,0.0066260239109396,-0.0222788304090499,-0.0644050985574722,-0.0698178187012672,-0.0861343368887901,-0.0473316274583339,0.0080232201144099,0.001296091126278,0.0532942973077297,0.0667161494493484,0.0900042057037353,0.0749774202704429,0.1027514114975929,0.0756715163588523,0.138157308101654,0.0804973915219307,0.093873955309391,0.102535605430603,0.0904927551746368,0.0850202366709709,0.0488475039601326,0.0007324545877054,-0.0226725712418556,-0.0143173951655626,-0.1128741353750228,-0.1877214908599853,-0.1096342206001281,-0.1459902673959732,-0.0780670568346977,-0.0592449530959129,-0.1075320616364479,0
39,39,0.1327696442604065,0.1253689080476761,0.0830921754240989,0.1400383412837982,0.0970152020454406,0.1253614127635955,0.0808549523353576,0.1355632990598678,0.0911562517285347,0.0790737643837928,0.1273716688156128,0.0849156081676483,0.1391853839159011,0.1379326432943344,0.1338839828968048,0.1441374272108078,0.1211001276969909,0.0767018496990203,0.1290514767169952,0.0976973846554756,0.1105570197105407,0.0931290686130523,0.1153119653463363,0.0812652558088302,0.125481978058815,0.1064800918102264,0.0768522471189498,0.0912800952792167,0.0948287174105644,0.1095169335603714,0.0869218185544014,0.0739214643836021,0.1113762706518173,0.1373040229082107,0.1175240650773048,0.0871411338448524,0.0907715409994125,0.1119097992777824,0.1328837126493454,0.1027976423501968,0.12496268004179,0.0886803865432739,0.0843586549162864,0.0993294045329094,0.1486959904432296,0.1277528405189514,0.1337469071149826,0.0966504588723182,0.1204927489161491,0.1283609718084335,0.0938617438077926,0.1038363128900528,0.1425302326679229,0.1324301064014434,0.125276580452919,0.1050918102264404,0.1195620521903038,0.1369655430316925,0.0766777396202087,0.1185963526368141,0.1020158901810646,0.0746723785996437,0.0740571767091751,0.0289568435400724,0.0537903867661953,0.0159813035279512,0.031521126627922,0.0250014923512935,-0.0081086559221148,0.010756685398519,-0.0197968501597642,-0.0639509707689285,-0.0717717856168747,-0.0890130177140235,-0.0471940375864505,0.0106435371562838,0.0021565579809248,0.0540152378380298,0.0689658597111702,0.0930695161223411,0.0780611932277679,0.1058438345789909,0.0787645801901817,0.1412503868341446,0.08359045535326,0.0969670191407203,0.1056286692619323,0.0935574546456337,0.0880902484059333,0.0519390627741813,0.0038248456548899,-0.0196625180542469,-0.0124404989182949,-0.1173786669969558,-0.194912850856781,-0.1133643388748169,-0.1453048139810562,-0.0739874988794326,-0.0524683035910129,-0.1011984497308731,0
40,0,0.0236748568713665,0.0162743590772151,-0.0260024555027484,0.0309434793889522,-0.0120793115347623,0.0162668600678443,-0.0282397028058767,0.0264685861766338,-0.0179383680224418,-0.0300208944827318,0.0182770937681198,-0.0241790413856506,0.0300946868956089,0.0289207808673381,0.0248713195323944,0.035045925527811,0.0120055861771106,-0.0323928296566009,0.019956849515438,-0.011397149413824,0.0014625079929828,-0.0159655772149562,0.0062174350023269,-0.0278294086456298,0.0163874216377735,-0.0026143863797187,-0.0322424322366714,-0.0178145132958889,-0.0142658054828643,0.000422429293394,-0.0221728142350912,-0.0351732745766639,0.0022817440330982,0.0282093621790409,0.008431851863861,-0.0219444725662469,-0.0182874985039234,0.0046883635222911,0.0321417562663555,-0.0138064883649349,-0.0059565436094999,-0.0285041090101003,-0.0182233452796936,-0.0140345059335231,0.0208374187350273,0.0062629058957099,0.0253968201577663,-0.0119417607784271,0.0122468806803226,0.0196789801120758,-0.0151445101946592,-0.005258023738861,0.0334353260695934,0.0233352668583393,0.0161820128560066,-0.0040026828646659,0.0104674994945526,0.0278707705438137,-0.0324168466031551,0.0089104026556015,-0.0074792802333831,-0.0319293737411499,0.0005011297762393,-0.0317810401320457,-0.0143522880971431,-0.0153464209288358,0.0175336822867393,-0.0094982478767633,-0.0236417278647422,0.0177079513669013,0.0160635858774185,0.0149989016354084,0.0138911195099353,-0.012703763321042,-0.0159432552754879,0.0048264935612678,-0.0131246373057365,-0.0124010611325502,-0.0240880902856588,-0.0072821117937564,-0.0269149243831634,-0.0031121484935283,-0.0303300768136978,0.0321555249392986,-0.0255041979253292,-0.0121274944394826,-0.0034656040370464,-0.0131659600883722,-0.0150232277810573,-0.017109615728259,-0.0160763226449489,-0.0166510436683893,-0.0050268936902284,-0.0219037197530269,-0.0190757140517234,0.0186207816004753,-0.0226389393210411,-0.0167700443416833,0.0121189504861831,-0.0049811135977506,1
41,1,0.0544989258050918,0.0470984317362308,0.0048216180875897,0.061767540872097,0.0187447592616081,0.04709093272686,0.0025843705516308,0.0572926551103591,0.0128857027739286,0.0008031759643927,0.0491011627018451,0.0066450308077037,0.0609187595546245,0.0597448498010635,0.0556953884661197,0.0658700093626976,0.0428296513855457,-0.0015687606064602,0.0507809221744537,0.0194269195199012,0.0322865806519985,0.0148584935814142,0.0370414964854717,0.0029946647118777,0.0472114942967891,0.0282096862792968,-0.0014183635357767,0.0130095575004816,0.0165582653135061,0.0312465000897645,0.0086512584239244,-0.0043492075055837,0.0331058092415332,0.0590334311127662,0.0392559245228767,0.0088795972988009,0.0125365601852536,0.0354732610285282,0.0626435428857803,0.0169428270310163,0.0248635560274124,0.0022800720762461,0.0125799868255853,0.016784070059657,0.0516600832343101,0.037086758762598,0.0562206469476223,0.0188823007047176,0.0430709458887577,0.0505030527710914,0.0156795606017112,0.0255660470575094,0.0642594024538993,0.0541593357920646,0.0470060855150222,0.0268213879317045,0.0412915721535682,0.058694839477539,-0.0015927775530144,0.0397344715893268,0.0233447905629873,-0.0011053088819608,0.0313251912593841,-0.0009573110146448,0.0164392683655023,0.0150739485397934,0.0477539636194705,0.0194498896598815,0.0046646851114928,0.0455386862158775,0.0493764616549015,0.0638576671481132,0.0517179705202579,0.0174541473388671,0.0187783036381006,0.0453369989991188,0.0199727043509483,0.0183676164597272,0.0066983685828745,0.0235239472240209,0.003909149672836,0.0277119241654872,0.0004939938662573,0.0629796013236045,0.005319875665009,0.0186965763568878,0.0273584686219692,0.0176581088453531,0.0158008430153131,0.0137135619297623,0.0147161865606904,0.0134494453668594,0.0182158257812261,-0.0088353399187326,-0.0194780863821506,0.005530803464353,-0.0363263599574565,-0.0205845516175031,0.0163557790219783,-2.7422589482739568e-05,1
42,2,0.0604941695928573,0.0530936755239963,0.0108168590813875,0.0677627995610237,0.0247400049120187,0.0530861765146255,0.0085796136409044,0.0632878914475441,0.0188809409737586,0.0067984201014041,0.0550964064896106,0.0126402731984853,0.0669140443205833,0.0657401084899902,0.0616906322538852,0.0718652680516243,0.0488248951733112,0.0044264825992286,0.0567761659622192,0.0254221651703119,0.038281824439764,0.0208537355065345,0.0430367402732372,0.0089899078011512,0.0532067380845546,0.0342049375176429,0.0045768800191581,0.0190047938376665,0.0225535109639167,0.0372417457401752,0.0146465012803673,0.0016460359329357,0.0391010530292987,0.0650286823511123,0.0452511683106422,0.0147885810583829,0.0143336663022637,0.0380033068358898,0.0666514560580253,0.0223526507616043,0.0302577149122953,0.0079768318682909,0.0185219701379537,0.0227323453873395,0.0574225150048732,0.0430194847285747,0.0622063688933849,0.0248775221407413,0.0490661896765232,0.0564982965588569,0.0216748043894767,0.03156129270792,0.070254661142826,0.0601545795798301,0.0530013293027877,0.0328166373074054,0.0472868159413337,0.0646900907158851,0.0044024656526744,0.0457297153770923,0.0293400362133979,0.0048899352550506,0.0373204350471496,0.0033572842366993,0.0158703606575727,0.0148333543911576,0.0459605380892753,0.0219476260244846,0.0069554643705487,0.046115830540657,0.0462887547910213,0.0622530505061149,0.0577835887670517,0.0291188396513462,0.0234872885048389,0.0501976609230041,0.0257179532200098,0.0241796150803565,0.0126222884282469,0.0295190196484327,0.0099043026566505,0.0337071679532527,0.0064892382360994,0.0689748600125312,0.0113151185214519,0.0246918220072984,0.0333537198603153,0.0236533544957637,0.0217960886657238,0.019349755719304,0.0206747092306613,0.0184835810214281,0.0199933592230081,-0.016212310642004,-0.0393096432089805,-0.0334756039083004,-0.0808794423937797,-0.0623302534222602,-0.0127833122387528,-0.009701607748866,1
43,3,0.0642778947949409,0.0568773858249187,0.0146005786955356,0.0715465247631073,0.0285237282514572,0.0568698868155479,0.0123633332550525,0.0670716166496276,0.0226646643131971,0.0105821378529071,0.058880116790533,0.0164239928126335,0.0706977695226669,0.0695238336920738,0.0654743686318397,0.0756489932537078,0.0526086054742336,0.0082102008163928,0.0605598948895931,0.02920588478446,0.0420655347406864,0.024637458845973,0.0468204505741596,0.0127736274152994,0.056990448385477,0.0379886478185653,0.0083605982363224,0.0227885171771049,0.0263372343033552,0.0410254560410976,0.0184302255511283,0.0054297517053782,0.0428847633302211,0.0688124075531959,0.0490348786115646,0.0185723025351762,0.0181173868477344,0.0417870171368122,0.0704331248998642,0.0261327940970659,0.0340411961078643,0.0117605319246649,0.0219223983585834,0.0260634534060955,0.0585638508200645,0.0457863323390483,0.0659897401928901,0.0286482386291027,0.0528352707624435,0.0602813921868801,0.0254577416926622,0.0353449061512947,0.0740383863449096,0.0639383047819137,0.0567850396037101,0.0366003476083278,0.0510705262422561,0.0684738159179687,0.0081861848011612,0.0495134256780147,0.0331237465143203,0.0086736539378762,0.0410983860492706,0.0070833973586559,0.019503004848957,0.0185224283486604,0.0496198162436485,0.025302080437541,0.0105032529681921,0.0451786704361438,0.0533114336431026,0.0734728053212165,0.0608289204537868,0.0300595331937074,0.0265560522675514,0.05300909653306,0.0286797452718019,0.026734622195363,0.0162513591349124,0.0332217589020729,0.0135845560580492,0.0374356508255004,0.0102729545906186,0.0727585852146148,0.0150988344103097,0.0284755453467369,0.0371976196765899,0.0274514090269804,0.0255798120051622,0.0231309439986944,0.0243970025330781,0.0220302119851112,0.0200260449200868,-0.0172376036643981,-0.043072011321783,-0.0308402460068464,-0.0797546729445457,-0.0534705743193626,-7.66917146393098e-05,-0.0046695857308804,1
44,4,0.0692585855722427,0.0618581064045429,0.0195813030004501,0.076527215540409,0.0335044600069522,0.0618506073951721,0.0173440594226121,0.0720523074269294,0.0276453886181116,0.0155628658831119,0.0638608112931251,0.0214047171175479,0.0756784602999687,0.0745045244693756,0.0704550594091415,0.0806296840310096,0.0575893260538578,0.0131909307092428,0.065540574491024,0.0341866090893745,0.0470462553203105,0.0296181831508874,0.0518011711537838,0.0177543517202138,0.0619711689651012,0.0429693683981895,0.0133413271978497,0.0277692414820194,0.0313179604709148,0.0460061766207218,0.0234109498560428,0.0104104839265346,0.0478654839098453,0.0737930983304977,0.0540155991911888,0.0235530268400907,0.0230981111526489,0.0467677377164363,0.0754137486219406,0.0311126634478569,0.0390211828052997,0.0167407151311635,0.0269019454717636,0.030818710103631,0.0626832246780395,0.0501410439610481,0.0708988010883331,0.0336288884282112,0.0578159838914871,0.065262071788311,0.0304384659975767,0.0403256267309188,0.0790190771222114,0.0689189955592155,0.0617657601833343,0.041581068187952,0.0560512468218803,0.0734545066952705,0.0131669146940112,0.0544941462576389,0.0381044559180736,0.0136543828994035,0.0460784882307052,0.0120611200109124,0.0244832709431648,0.023501681163907,0.0545966662466526,0.0300946403294801,0.0149048920720815,0.0495825223624706,0.055086463689804,0.0749326646327972,0.0630294382572174,0.030404919758439,0.0282423924654722,0.056928277015686,0.0324561670422554,0.0316166914999485,0.0212293788790702,0.0382019244134426,0.0185652486979961,0.0424163714051246,0.0152536835521459,0.0777392759919166,0.0200795568525791,0.0334562771022319,0.0421783402562141,0.03243213519454,0.0305605363100767,0.0281083788722753,0.0293575935065746,0.0269766524434089,0.0243992339819669,-0.0170423723757267,-0.0463069789111614,-0.0291526112705469,-0.0749437287449836,-0.0520453080534935,-0.0019234324572607,0.0080311363562941,1
45,5,0.0702690854668617,0.062868632376194,0.0205918177962303,0.077537715435028,0.0345149897038936,0.0628611296415329,0.0183545760810375,0.0730628073215484,0.028655907139182,0.0165733862668275,0.0648713111877441,0.0224152319133281,0.0766889601945877,0.0755150243639946,0.0714655593037605,0.0816401839256286,0.0585998557507991,0.0142014501616358,0.066551074385643,0.0351971387863159,0.0480567850172519,0.0306286960840225,0.0528117008507251,0.018764866515994,0.0629816874861717,0.0439798980951309,0.0143518447875976,0.0287797655910253,0.0323284789919853,0.0470167063176631,0.024421464651823,0.0114210033789277,0.0488760136067867,0.0748035982251167,0.0550261288881301,0.0245635379105806,0.0241085868328809,0.04777817055583,0.0764241367578506,0.0321231260895729,0.0400316976010799,0.0177512299269437,0.0279124397784471,0.0318291969597339,0.0636936649680137,0.051150195300579,0.0719082802534103,0.0346390455961227,0.0588260106742382,0.0662722438573837,0.0314489528536796,0.0413361564278602,0.0800295770168304,0.0699294954538345,0.0627762824296951,0.0425915978848934,0.0570617765188217,0.0744650065898895,0.0141774332150816,0.0555046759545803,0.039114985615015,0.0146648995578289,0.0470889955759048,0.0130714923143386,0.0254910644143819,0.0244801677763462,0.0551961548626422,0.0304781999439001,0.0156736765056848,0.0499991327524185,0.0554626919329166,0.0793861299753189,0.0673008114099502,0.0313751138746738,0.0292064864188432,0.0559277981519699,0.025505369529128,0.0297181643545627,0.0222004558891057,0.0392060577869415,0.0195757634937763,0.043426901102066,0.0162642039358615,0.0787497758865356,0.0210900716483593,0.0344668067991733,0.0431888699531555,0.0334426611661911,0.031571052968502,0.0291189011186361,0.0284537132829427,0.0197367835789918,0.0163376275449991,-0.0267424397170543,-0.058926448225975,-0.0456003360450267,-0.0845038592815399,-0.0662737041711807,-0.0178910605609416,0.0073417071253061,1
46,6,0.0748529881238937,0.067452535033226,0.0251757651567459,0.08212161809206,0.0390989407896995,0.0674450322985649,0.0229385234415531,0.0776467099785804,0.0332398638129234,0.0211573336273431,0.0694552138447761,0.0269991792738437,0.0812728628516197,0.0800989270210266,0.0760494619607925,0.0862240865826606,0.0631837919354438,0.0187853965908288,0.071134977042675,0.0397810898721218,0.0526407361030578,0.0352126508951187,0.057395651936531,0.0233488138765096,0.0675655901432037,0.0485638491809368,0.0189357902854681,0.0333637185394763,0.0369124300777912,0.051600657403469,0.0290054120123386,0.0160049423575401,0.0534599646925926,0.0793875008821487,0.059610079973936,0.0291474852710962,0.0286925341933965,0.052362110465765,0.0810079574584961,0.0367069393396377,0.0446154661476612,0.0223311893641948,0.0324933901429176,0.0364131145179271,0.0682772919535636,0.0557339191436767,0.0764918401837349,0.0392229594290256,0.0634099468588829,0.0708561390638351,0.0360329039394855,0.0459201075136661,0.0846134796738624,0.0745133981108665,0.0673601850867271,0.0471755489706993,0.0616457276046276,0.0790489092469215,0.0187613796442747,0.0600886270403862,0.0436986647546291,0.0192487966269254,0.0516729354858398,0.0176553837954998,0.0300746019929647,0.0290029533207416,0.0566575452685356,0.0285980328917503,0.0180812589824199,0.0642407089471817,0.063038133084774,0.0809112563729286,0.068309411406517,0.0352671556174755,0.0327465906739234,0.059401411563158,0.0299763455986976,0.03422437235713,0.0266302078962326,0.0433390513062477,0.0239598769694566,0.0480108521878719,0.0208481512963771,0.0833336785435676,0.0256740190088748,0.0390507578849792,0.0477727837860584,0.0380266122519969,0.0361514613032341,0.0335642956197261,0.0329324826598167,0.0239535421133041,0.0195205397903919,-0.0197193659842014,-0.0562852546572685,-0.0502295903861522,-0.0809750854969024,-0.0534860156476497,-0.0108423912897706,-0.0093708587810397,1
47,7,0.0764148533344268,0.0690144002437591,0.0267376415431499,0.0836834833025932,0.0406608246266841,0.069006897509098,0.0245003998279571,0.0792085751891136,0.034801747649908,0.0227192100137472,0.0710170790553093,0.0285610575228929,0.0828347280621528,0.0816607922315597,0.0776113271713256,0.0877859517931938,0.0647456496953964,0.0203472729772329,0.0726968422532081,0.0413429737091064,0.0542026199400424,0.0367745347321033,0.0589575357735157,0.0249106902629137,0.0691274553537368,0.0501257330179214,0.0204976666718721,0.034925602376461,0.0384743139147758,0.0531625412404537,0.0305672772228717,0.0175668206065893,0.0550218485295772,0.0809493660926818,0.0611719749867916,0.0307092946022748,0.0302532985806465,0.053922738879919,0.082569345831871,0.038268756121397,0.0461762212216854,0.0238172747194767,0.0338875763118267,0.0371234789490699,0.0671818032860755,0.0569361075758934,0.0780427157878875,0.0407846048474311,0.0649710893630981,0.0724175870418548,0.0375946797430515,0.0474819913506507,0.0861753448843956,0.0760752633213996,0.0689220502972602,0.0487374328076839,0.063207596540451,0.0806107744574546,0.0203232560306787,0.0616505183279514,0.045260515064001,0.0208098590373992,0.053230632096529,0.0192096028476953,0.0316214747726917,0.0305476896464824,0.0580149851739406,0.0301741287112236,0.0275379586964845,0.0725083947181701,0.0727535337209701,0.0884086787700653,0.0677891597151756,0.0397443957626819,0.0342973284423351,0.0606482811272144,0.0314769446849823,0.0357704311609268,0.0281910728663206,0.0449009016156196,0.0255217533558607,0.0495727360248565,0.0224100276827812,0.0848955437541008,0.0272358953952789,0.0406126417219638,0.049334667623043,0.0395884960889816,0.0377125367522239,0.0351231172680854,0.0344258248805999,0.0252180621027946,0.0202125739306211,-0.0174540504813194,-0.0549379885196685,-0.0482300370931625,-0.0822728499770164,-0.0638898238539695,-0.0313816554844379,-0.0161912161856889,1
48,8,0.0804357230663299,0.0730352699756622,0.0307585280388593,0.0877043530344963,0.0446817055344581,0.0730277672410011,0.0285212844610214,0.0832294449210167,0.038822628557682,0.0267400946468114,0.0750379487872123,0.032581940293312,0.0868555977940559,0.0856816619634628,0.0816321969032287,0.0918068215250969,0.0687665194272995,0.0243681576102972,0.0767177119851112,0.0453638546168804,0.0582235008478164,0.0407954156398773,0.0629784315824508,0.0289315748959779,0.0731483250856399,0.0541466139256954,0.0245185513049364,0.038946483284235,0.0424951948225498,0.0571834221482276,0.034588161855936,0.0215877052396535,0.0590427294373512,0.0849702358245849,0.0651928484439849,0.0347301699221134,0.0342741683125495,0.0579436048865318,0.0865902155637741,0.0422896184027195,0.0501970164477825,0.0278357826173305,0.0384200401604175,0.0417609252035617,0.071275919675827,0.0609407126903533,0.0820635855197906,0.0448053516447544,0.0689916834235191,0.0764384046196937,0.0416155606508255,0.0515028722584247,0.0901962146162986,0.0800961330533027,0.0729429200291633,0.0527583137154579,0.0672284662723541,0.0846316441893577,0.024344140663743,0.0656713917851448,0.049281395971775,0.0248307436704635,0.057251501828432,0.0232304148375988,0.0356421768665313,0.0295867584645748,0.0556132979691028,0.0274139698594808,0.0233801286667585,0.0743334144353866,0.0708505809307098,0.0918574333190918,0.0812052935361862,0.0448419004678726,0.0374623723328113,0.0628840550780296,0.0343887209892272,0.0396036654710769,0.0321667827665805,0.0489018782973289,0.0295426379889249,0.0535936169326305,0.0264309123158454,0.0889164134860038,0.0312567800283432,0.0446335226297378,0.053355548530817,0.0436093769967556,0.0417173020541667,0.0391289070248603,0.0384291186928749,0.029146147891879,0.0238726772367954,-0.0199614595621824,-0.0577909499406814,-0.054265346378088,-0.0873588398098945,-0.055458478629589,-0.0144276153296232,-0.0110893407836556,1
49,9,0.0802822485566139,0.0728817954659462,0.0306050591170787,0.0875508785247802,0.0445282384753227,0.0728742927312851,0.0283678118139505,0.0830759704113006,0.0386691614985466,0.0265866219997406,0.0748844742774963,0.0324284732341766,0.0867020711302757,0.0855280831456184,0.0814787223935127,0.0916533470153808,0.0686130449175834,0.0242146831005811,0.0765642374753952,0.0452103875577449,0.0580700375139713,0.0406419485807418,0.0628249645233154,0.0287781041115522,0.0729948505759239,0.0539931468665599,0.0243650767952203,0.0387930162250995,0.0423417277634143,0.0570299550890922,0.0344346947968006,0.0214342307299375,0.0588892474770545,0.0848166868090629,0.0650393739342689,0.0345765873789787,0.0341202728450298,0.0577901192009449,0.086436741054058,0.042136151343584,0.0500434264540672,0.0276816822588443,0.039142083376646,0.0437982603907585,0.0714053958654403,0.0607858970761299,0.0819097757339477,0.0446515344083309,0.0688380897045135,0.0762849301099777,0.04146209359169,0.0513494051992893,0.0900427401065826,0.0799426585435867,0.0727894455194473,0.0526048466563224,0.067074991762638,0.0844781696796417,0.0241906661540269,0.0655179172754287,0.0491279140114784,0.0246772225946187,0.0570961833000183,0.0229499004781246,0.0295360628515481,0.0186642166227102,0.0468940995633602,0.0232417974621057,0.020829077810049,0.0813298970460891,0.0697764307260513,0.093011163175106,0.0820735022425651,0.0446016825735569,0.0358378775417804,0.0606505274772644,0.0336122438311576,0.0390526466071605,0.0306536518037319,0.0483437292277812,0.0293890554457902,0.0534400790929794,0.0262774415314197,0.0887629389762878,0.0311033092439174,0.0444800555706024,0.0532020814716815,0.0434559099376201,0.041563831269741,0.0389752797782421,0.0382405929267406,0.0226166043430566,0.0106275025755167,-0.0397622287273407,-0.0834952965378761,-0.0827894955873489,-0.1004143953323364,-0.0561521165072917,-0.0287952236831188,-0.0183959938585758,1
50,10,0.0859359949827194,0.0785355418920517,0.0362588204443454,0.0932046249508857,0.0501819998025894,0.0785280391573906,0.0340215638279914,0.0887297168374061,0.0443229228258132,0.0322403721511364,0.0805382207036018,0.0380822345614433,0.0923558175563812,0.0911818295717239,0.0871324688196182,0.0973070934414863,0.0742667913436889,0.0298684351146221,0.0822179839015007,0.0508641488850116,0.0637237951159477,0.0462957099080085,0.0684787109494209,0.034431867301464,0.0786485970020294,0.0596469081938266,0.0300188288092613,0.0444467775523662,0.047995489090681,0.0626837164163589,0.0400884561240673,0.0270879827439785,0.0645430162549018,0.0904704332351684,0.0706931203603744,0.0402303487062454,0.0397740341722965,0.0634438768029213,0.0920904874801635,0.0477899126708507,0.0556971877813339,0.0333353355526924,0.0447955876588821,0.0494339838624,0.0770261362195015,0.0664387494325637,0.0875635147094726,0.0503052771091461,0.0744918212294578,0.0819386765360832,0.0471158549189567,0.057003166526556,0.0956964865326881,0.0855964049696922,0.0784431919455528,0.0582586079835891,0.0727287381887435,0.0901319161057472,0.0298444181680679,0.0711716637015342,0.0547816753387451,0.0303309746086597,0.062749944627285,0.0286036506295204,0.0351871736347675,0.0243113078176975,0.0525456443428993,0.0288839917629957,0.0263918340206146,0.0868691354990005,0.0753396898508071,0.098640888929367,0.087668165564537,0.0502025708556175,0.0414709188044071,0.0662795454263687,0.0392525643110275,0.044702161103487,0.0363064110279083,0.0539972633123397,0.0350427068769931,0.0590938404202461,0.0319311916828155,0.0944166854023933,0.0367570705711841,0.0501338168978691,0.0588558427989482,0.0491096712648868,0.0472175925970077,0.0446290411055088,0.0438943095505237,0.028269987553358,0.0156283993273973,-0.0353025756776332,-0.0790106728672981,-0.0782886445522308,-0.0962278768420219,-0.054727554321289,-0.0306733287870883,-0.0200519692152738,1
51,11,0.0873044803738594,0.0799040272831916,0.0376273244619369,0.0945731103420257,0.0515505038201808,0.0798965245485305,0.0353900678455829,0.0900982022285461,0.0456914268434047,0.0336088761687278,0.0819067060947418,0.0394507385790348,0.0937243029475212,0.0925503149628639,0.0885009542107582,0.0986755788326263,0.0756352767348289,0.0312369391322135,0.0835864692926406,0.0522326529026031,0.0650922805070877,0.0476642139256,0.0698471963405609,0.0358003713190555,0.0800170823931694,0.0610154122114181,0.0313873365521431,0.0458152815699577,0.0493639931082725,0.0640521869063377,0.0414569601416587,0.028456475585699,0.0659115016460418,0.0918389186263084,0.0720616057515144,0.0415988452732563,0.0411424860358238,0.0648123174905777,0.0934589207172393,0.0491583831608295,0.057065661996603,0.0347038209438324,0.0478417389094829,0.0535908713936805,0.078284665942192,0.067438930273056,0.0888898894190788,0.051673274487257,0.0758597776293754,0.0833071619272232,0.0484843589365482,0.0583716705441474,0.0970649719238281,0.0869648903608322,0.0798116773366928,0.0596271120011806,0.0740972235798835,0.0915004014968872,0.0312129240483045,0.0725401490926742,0.0561501793563365,0.0316994823515415,0.0641177743673324,0.0299666654318571,0.0365465693175792,0.0256748758256435,0.0539114475250244,0.0302481241524219,0.0277974549680948,0.0892316251993179,0.0747602060437202,0.1013228595256805,0.0891649797558784,0.0506481938064098,0.042358174920082,0.0675358697772026,0.0406090058386325,0.046068113297224,0.037673071026802,0.055356066673994,0.0363922789692878,0.060451153665781,0.0332997031509876,0.0957851707935333,0.0381255745887756,0.0515023209154605,0.0602243281900882,0.0504781752824783,0.0485860966145992,0.045997180044651,0.045256033539772,0.0290796533226966,0.0154595850035548,-0.0367931574583053,-0.082283891737461,-0.0862967371940612,-0.1008238345384597,-0.0655810758471489,-0.0425955280661582,-0.0121832052245736,1
