idx,epoch,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,a66,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,a80,a81,a82,a83,a84,a85,a86,a87,a88,a89,a90,a91,a92,a93,a94,a95,a96,a97,a98,a99,config
31,31,-0.11180676519870758,0.08889587968587875,-0.011858880519866943,0.0584842674434185,0.20328310132026672,-0.035679932683706284,-0.11240430921316147,0.20465420186519623,-0.1341635286808014,0.019038841128349304,-0.06857620179653168,0.05150245502591133,-0.02361135743558407,-0.15903984010219574,0.14039789140224457,-0.15460459887981415,0.047393228858709335,-0.1576688289642334,0.022899135947227478,-0.02882944978773594,-0.09134764969348907,0.004560047760605812,-0.03662867471575737,0.12408103048801422,-0.18097154796123505,0.006493284832686186,-0.11665088683366776,-0.08943767845630646,0.009876623749732971,-0.03990859538316727,-0.12751531600952148,0.045533303171396255,-0.17217011749744415,0.09666568785905838,0.07733199000358582,0.044677816331386566,-0.08150959014892578,0.11106560379266739,-0.06684908270835876,0.16439837217330933,0.23181509971618652,0.03428562358021736,-0.0314493253827095,-0.11383667588233948,-0.2063930481672287,0.16174110770225525,0.10992580652236938,0.10267719626426697,0.14990857243537903,-0.1359318643808365,0.1766759306192398,-0.054658710956573486,-0.09905961900949478,-0.06481847167015076,-0.14277495443820953,-0.0011385581456124783,0.10263209789991379,0.08951081335544586,0.03218532353639603,-0.07327315211296082,0.2654822766780853,-0.05190250277519226,-0.08262813836336136,-0.03434797003865242,-0.21372850239276886,0.14416535198688507,0.027953634038567543,0.22678953409194946,-0.009375056251883507,-0.09028643369674683,0.13947540521621704,0.15157479047775269,-0.0719042494893074,-0.02542482502758503,-0.1510651409626007,-0.03918404132127762,-0.14370512962341309,0.02105635032057762,0.2601754069328308,-0.05800921469926834,-0.020176803693175316,-0.1810315102338791,-0.14621330797672272,-0.12678927183151245,-0.01345542911440134,-0.13633015751838684,-0.0035916196648031473,-0.049616388976573944,0.24701525270938873,0.14048978686332703,0.21510593593120575,-0.07630699872970581,0.1064039096236229,0.08870735764503479,-0.031675487756729126,-0.1956886649131775,-0.05097038671374321,-0.012857981957495213,0.1732647716999054,0.19224095344543457,0
32,32,-0.1110399141907692,0.08790275454521179,-0.012091941200196743,0.05527754873037338,0.20636844635009766,-0.035012125968933105,-0.1137925386428833,0.20626391470432281,-0.1314612478017807,0.01903863064944744,-0.06857076287269592,0.051471490412950516,-0.023638762533664703,-0.15589362382888794,0.14031115174293518,-0.15373900532722473,0.05077004060149193,-0.15647591650485992,0.0260383952409029,-0.02877223864197731,-0.09134785830974579,0.00616985559463501,-0.03662867471575737,0.1255466639995575,-0.18151286244392395,0.007383526768535376,-0.11446067690849304,-0.09021100401878357,0.00739123672246933,-0.04249323159456253,-0.1278713345527649,0.04773235693573952,-0.1738853007555008,0.09867745637893677,0.07717826962471008,0.04688955843448639,-0.08151044696569443,0.11272332817316055,-0.06689821928739548,0.1654292792081833,0.2294832468032837,0.034098271280527115,-0.03175880014896393,-0.114716075360775,-0.20801745355129242,0.16051730513572693,0.1106201633810997,0.10117592662572861,0.14984345436096191,-0.130191832780838,0.17760340869426727,-0.05465884506702423,-0.09926646947860718,-0.06560155004262924,-0.14661593735218048,-0.0020335917361080647,0.10117270797491074,0.08956299722194672,0.03218650445342064,-0.07252766191959381,0.2656087279319763,-0.05313035473227501,-0.08611540496349335,-0.03385031223297119,-0.21362513303756714,0.14419883489608765,0.027953587472438812,0.2266058474779129,-0.005439653526991606,-0.09030117094516754,0.1397874355316162,0.1531066745519638,-0.07077303528785706,-0.02542482502758503,-0.1526518166065216,-0.04158024489879608,-0.1419130116701126,0.019403021782636642,0.260455846786499,-0.05873744189739227,-0.020176803693175316,-0.1818011850118637,-0.14599570631980896,-0.12255832552909851,-0.012459988705813885,-0.13593997061252594,-0.0012045946205034852,-0.050001274794340134,0.24693842232227325,0.14396366477012634,0.21373920142650604,-0.07668425887823105,0.10519261658191681,0.08900078386068344,-0.031943418085575104,-0.1976168006658554,-0.051494892686605453,-0.012857981957495213,0.171418234705925,0.19319213926792145,0
33,33,-0.11192349344491959,0.0858965665102005,-0.011976532638072968,0.052605509757995605,0.20930583775043488,-0.033697597682476044,-0.11450919508934021,0.20425257086753845,-0.12938405573368073,0.01903858780860901,-0.06855020672082901,0.05147228389978409,-0.023362362757325172,-0.15519116818904877,0.1390685737133026,-0.15429241955280304,0.05200554057955742,-0.15636546909809113,0.02829158678650856,-0.029309656471014023,-0.09134802222251892,0.007269448135048151,-0.03662867471575737,0.1253964751958847,-0.18284405767917633,0.006197559181600809,-0.11445828527212143,-0.09176866710186005,0.006455607712268829,-0.04385066032409668,-0.1279180496931076,0.04789125174283981,-0.17475245893001556,0.09970597177743912,0.07715395092964172,0.049242615699768066,-0.08151044696569443,0.11306095123291016,-0.06712852418422699,0.16585078835487366,0.22783556580543518,0.03435314819216728,-0.030760370194911957,-0.1151590347290039,-0.21109049022197723,0.1552753746509552,0.11201376467943192,0.099819116294384,0.14982950687408447,-0.12738198041915894,0.17625121772289276,-0.05465904623270035,-0.09841571003198624,-0.06876905262470245,-0.14905866980552673,-0.002715020440518856,0.09915842860937119,0.08954527229070663,0.03221892565488815,-0.07161684334278107,0.2646092176437378,-0.05494016781449318,-0.08917207270860672,-0.034170977771282196,-0.21389605104923248,0.14204463362693787,0.027952631935477257,0.22449281811714172,-0.004441956058144569,-0.09032456576824188,0.13960197567939758,0.15349701046943665,-0.07064909487962723,-0.02542482502758503,-0.15371142327785492,-0.0440666563808918,-0.14038507640361786,0.016598425805568695,0.2597168982028961,-0.05980028957128525,-0.020176803693175316,-0.18181446194648743,-0.146919846534729,-0.12136179953813553,-0.011138699017465115,-0.13637779653072357,-0.0005821262602694333,-0.052173912525177,0.24627885222434998,0.14475582540035248,0.2127990573644638,-0.07661138474941254,0.10449827462434769,0.08941835910081863,-0.032572969794273376,-0.19971762597560883,-0.05088750645518303,-0.012858042493462563,0.1683768928050995,0.19306816160678864,0
34,34,-0.1108706071972847,0.08595339208841324,-0.011777353473007679,0.05484713986515999,0.20956310629844666,-0.03417946770787239,-0.11581150442361832,0.2054435908794403,-0.1287239044904709,0.019038546830415726,-0.0685599222779274,0.05150608345866203,-0.02320023626089096,-0.1563250869512558,0.1378135085105896,-0.15547096729278564,0.05194462090730667,-0.15693175792694092,0.029186952859163284,-0.028513247147202492,-0.09134343266487122,0.005892809480428696,-0.03662867471575737,0.12556247413158417,-0.18361574411392212,0.007663221564143896,-0.11502900719642639,-0.09374421089887619,0.007212306372821331,-0.04434090107679367,-0.1295969933271408,0.047983575612306595,-0.17797793447971344,0.10158409178256989,0.07721444219350815,0.04974344000220299,-0.08151058107614517,0.11686922609806061,-0.0678541287779808,0.16564209759235382,0.22888903319835663,0.03476175665855408,-0.03108363039791584,-0.1154116839170456,-0.21174313127994537,0.15572293102741241,0.11041691899299622,0.10213980823755264,0.15039503574371338,-0.12790365517139435,0.1791808307170868,-0.0546591579914093,-0.10149668902158737,-0.0695047378540039,-0.15037468075752258,-0.006126253865659237,0.09876959770917892,0.08969487994909286,0.03226550668478012,-0.07330996543169022,0.2658088803291321,-0.05518767237663269,-0.0900004506111145,-0.03436312824487686,-0.21246647834777832,0.14169147610664368,0.027951538562774658,0.22759129106998444,-0.0061604976654052734,-0.09029852598905563,0.13922975957393646,0.15324732661247253,-0.07288552075624466,-0.02542482502758503,-0.15408934652805328,-0.047611676156520844,-0.1427062302827835,0.015988487750291824,0.26114997267723083,-0.061106689274311066,-0.020176803693175316,-0.18306182324886322,-0.14884676039218903,-0.12152983993291855,-0.009286151267588139,-0.13651852309703827,0.0010139902587980032,-0.05282944440841675,0.2480316311120987,0.1479656845331192,0.21440964937210083,-0.07708066701889038,0.1045662984251976,0.08933607488870621,-0.03360018506646156,-0.19963665306568146,-0.04953305795788765,-0.012858053669333458,0.17025282979011536,0.19362343847751617,0
35,35,-0.11083516478538513,0.08519619703292847,-0.011761021800339222,0.053107041865587234,0.21330006420612335,-0.03352552279829979,-0.11681875586509705,0.20587389171123505,-0.12737905979156494,0.01903824880719185,-0.06864139437675476,0.051463428884744644,-0.023025348782539368,-0.15490089356899261,0.1382022202014923,-0.156929612159729,0.05406929925084114,-0.1575477123260498,0.0316229872405529,-0.028291916474699974,-0.091342993080616,0.006259513087570667,-0.03662867471575737,0.12624020874500275,-0.18491503596305847,0.0072919162921607494,-0.11468008160591125,-0.0944402888417244,0.005766959395259619,-0.04667362570762634,-0.12946124374866486,0.04868480935692787,-0.1780037134885788,0.10354485362768173,0.0767756924033165,0.05124784633517265,-0.08150984346866608,0.11746231466531754,-0.06817895174026489,0.16665568947792053,0.227942556142807,0.034857623279094696,-0.03061048872768879,-0.11583439260721207,-0.21350963413715363,0.1531195193529129,0.1128501370549202,0.10193615406751633,0.15051159262657166,-0.1260581910610199,0.17918825149536133,-0.0546594001352787,-0.10157684981822968,-0.07108641415834427,-0.15150542557239532,-0.005746582988649607,0.09781923145055771,0.0898401066660881,0.03223893418908119,-0.07246962934732437,0.2656080722808838,-0.056694164872169495,-0.09153462946414948,-0.034178610891103745,-0.21357028186321259,0.14212718605995178,0.027950448915362358,0.22714845836162567,-0.0040986258536577225,-0.09031087160110474,0.13927008211612701,0.15610536932945251,-0.07342629134654999,-0.02542482502758503,-0.15486274659633636,-0.04959911108016968,-0.14212793111801147,0.015755126252770424,0.2612988352775574,-0.06211310252547264,-0.02017849311232567,-0.1832083761692047,-0.14922678470611572,-0.12067057937383652,-0.007712778635323048,-0.1367146074771881,0.0018616176676005125,-0.054049015045166016,0.24916361272335052,0.14982590079307556,0.21540559828281403,-0.07746082544326782,0.10419859737157822,0.08986631780862808,-0.034600719809532166,-0.2015495002269745,-0.04988940805196762,-0.012858053669333458,0.16945138573646545,0.19472716748714447,0
36,36,-0.11053495854139328,0.08601491153240204,-0.011574996635317802,0.05511131510138512,0.21432049572467804,-0.033567678183317184,-0.11751697212457657,0.2086872160434723,-0.12573130428791046,0.019038045778870583,-0.06864019483327866,0.05148273706436157,-0.022965187206864357,-0.1553710699081421,0.14015613496303558,-0.15776017308235168,0.05316256359219551,-0.15684205293655396,0.0309287216514349,-0.02798139490187168,-0.09133980423212051,0.005471471697092056,-0.03662867471575737,0.1288169026374817,-0.1861516535282135,0.008244581520557404,-0.1148705929517746,-0.09412407130002975,0.0065955957397818565,-0.04626109078526497,-0.13038474321365356,0.04900125786662102,-0.1785706728696823,0.10472644865512848,0.07703494280576706,0.05228191986680031,-0.08150984346866608,0.11946606636047363,-0.06934333592653275,0.16750891506671906,0.23020295798778534,0.03560194745659828,-0.030976418405771255,-0.1164320707321167,-0.21290980279445648,0.15668965876102448,0.11338227987289429,0.10429725050926208,0.15127113461494446,-0.1282041072845459,0.1821269541978836,-0.0546596497297287,-0.10212648659944534,-0.07018900662660599,-0.1510339230298996,-0.0059017096646130085,0.09908682852983475,0.08995135873556137,0.03227843716740608,-0.0733809694647789,0.26765426993370056,-0.0570182278752327,-0.09037800878286362,-0.033662475645542145,-0.2132132202386856,0.14555618166923523,0.027929607778787613,0.22978606820106506,-0.004610962234437466,-0.09031600505113602,0.1402423232793808,0.1582183837890625,-0.07494069635868073,-0.02542482502758503,-0.15495774149894714,-0.048993710428476334,-0.14376568794250488,0.016618363559246063,0.26339226961135864,-0.06308391690254211,-0.020178496837615967,-0.183341383934021,-0.14850057661533356,-0.12156311422586441,-0.007515249773859978,-0.13649870455265045,0.0017513728234916925,-0.051585134118795395,0.25218477845191956,0.15145640075206757,0.21730753779411316,-0.07763446122407913,0.10542289912700653,0.08982905000448227,-0.03612050414085388,-0.2002720683813095,-0.04914242401719093,-0.012858056463301182,0.1726844161748886,0.19642744958400726,0
37,37,-0.11074894666671753,0.08544088155031204,-0.011231406591832638,0.05518517643213272,0.21340397000312805,-0.033728957176208496,-0.11881148815155029,0.20855338871479034,-0.12517282366752625,0.019038012251257896,-0.06863987445831299,0.051560450345277786,-0.022819938138127327,-0.15559661388397217,0.13865035772323608,-0.1585100293159485,0.05139053240418434,-0.15741032361984253,0.029973670840263367,-0.027727290987968445,-0.09134010225534439,0.005219107493758202,-0.03662867471575737,0.12790518999099731,-0.18661510944366455,0.008615577593445778,-0.11676529794931412,-0.09546389430761337,0.0075080059468746185,-0.04622605815529823,-0.13092239201068878,0.048251453787088394,-0.1789303421974182,0.10465402901172638,0.07701841741800308,0.052438560873270035,-0.08150985091924667,0.12014508247375488,-0.07054294645786285,0.16663376986980438,0.23092514276504517,0.0351593904197216,-0.030890921130776405,-0.11717239767313004,-0.21334031224250793,0.15660183131694794,0.11230742186307907,0.10525336861610413,0.15112148225307465,-0.12964072823524475,0.18255306780338287,-0.05465976893901825,-0.10145207494497299,-0.07090771198272705,-0.15093262493610382,-0.008193517103791237,0.09821750968694687,0.08992982655763626,0.032247185707092285,-0.07463563233613968,0.2678121030330658,-0.0570569671690464,-0.09148867428302765,-0.03417993709445,-0.2124679535627365,0.1451280564069748,0.027920013293623924,0.2305605709552765,-0.005901287775486708,-0.09033342450857162,0.14037135243415833,0.15724116563796997,-0.07610251754522324,-0.02542482502758503,-0.15567298233509064,-0.05007195100188255,-0.1442670077085495,0.01523247268050909,0.26367291808128357,-0.06390766054391861,-0.020178496837615967,-0.18461041152477264,-0.14845353364944458,-0.12349405884742737,-0.008014265447854996,-0.13627809286117554,0.001503459527157247,-0.05066150426864624,0.25255370140075684,0.1515507996082306,0.21622639894485474,-0.07810650020837784,0.10621550679206848,0.09112824499607086,-0.0371810607612133,-0.1998876929283142,-0.04847976192831993,-0.01286486629396677,0.1733737736940384,0.19621659815311432,0
38,38,-0.11036008596420288,0.08464786410331726,-0.010933663696050644,0.05428636819124222,0.2155539095401764,-0.03344462439417839,-0.1194181889295578,0.20787885785102844,-0.12559343874454498,0.01903776451945305,-0.06859158724546432,0.05160847678780556,-0.02268463931977749,-0.15622146427631378,0.13871267437934875,-0.15982642769813538,0.051113709807395935,-0.15893635153770447,0.030128920450806618,-0.026924870908260345,-0.09129790961742401,0.00391734903678298,-0.03662867471575737,0.128239706158638,-0.18868324160575867,0.008184339851140976,-0.11762367933988571,-0.09650346636772156,0.007854633964598179,-0.04727727919816971,-0.13135211169719696,0.048093073070049286,-0.1791653037071228,0.10510172694921494,0.07714516669511795,0.05272143706679344,-0.08151072263717651,0.12119431793689728,-0.07035575807094574,0.16664844751358032,0.23018650710582733,0.03462669253349304,-0.03109455667436123,-0.11783187091350555,-0.21608835458755493,0.15489475429058075,0.11366022378206253,0.10590165108442307,0.15055666863918304,-0.13079394400119781,0.18196402490139008,-0.054660454392433167,-0.10145047307014465,-0.07236716896295547,-0.15229882299900055,-0.008256513625383377,0.09780389815568924,0.09005673229694366,0.03228456526994705,-0.07500886917114258,0.2672809362411499,-0.0583203099668026,-0.09171546250581741,-0.03413615748286247,-0.21289470791816711,0.14495979249477386,0.027915729209780693,0.23004212975502014,-0.006375474855303764,-0.0904197171330452,0.13965833187103271,0.15841011703014374,-0.07738585770130157,-0.02542482502758503,-0.1561838835477829,-0.05116213485598564,-0.14575092494487762,0.014758927747607231,0.26386013627052307,-0.06442481279373169,-0.020178496837615967,-0.18452788889408112,-0.14929401874542236,-0.12451807409524918,-0.007233772426843643,-0.136766716837883,0.0007476217579096556,-0.05154266208410263,0.2541002035140991,0.1515083909034729,0.21697555482387543,-0.07772262394428253,0.10640696436166763,0.09090466052293777,-0.038508929312229156,-0.2009492814540863,-0.048659197986125946,-0.012865008786320686,0.17366860806941986,0.19651637971401215,0
39,39,-0.1094990149140358,0.0854131430387497,-0.011081814765930176,0.05432684347033501,0.21997910737991333,-0.03331128507852554,-0.12069275230169296,0.21107777953147888,-0.1236160546541214,0.019037656486034393,-0.06861651688814163,0.05156521499156952,-0.02286798134446144,-0.154020756483078,0.14086928963661194,-0.16031058132648468,0.05405494198203087,-0.15852974355220795,0.03261394798755646,-0.024824734777212143,-0.09129797667264938,0.003821199294179678,-0.03662867471575737,0.1311425417661667,-0.18981416523456573,0.009928031824529171,-0.11510489881038666,-0.09674519300460815,0.009057065472006798,-0.04791224002838135,-0.13239680230617523,0.050588104873895645,-0.17930389940738678,0.10757625848054886,0.07679690420627594,0.05476425960659981,-0.08151361346244812,0.12483212351799011,-0.06987734884023666,0.16705191135406494,0.23029294610023499,0.03596911206841469,-0.0314936637878418,-0.11848701536655426,-0.21642088890075684,0.15760688483715057,0.11494872719049454,0.10765998065471649,0.1516191065311432,-0.1267552524805069,0.18471287190914154,-0.054660614579916,-0.10080414265394211,-0.07121127843856812,-0.15333394706249237,-0.008271327242255211,0.10012497752904892,0.09027418494224548,0.0323055125772953,-0.07525362074375153,0.2689596116542816,-0.059533290565013885,-0.0925474762916565,-0.033314820379018784,-0.211231529712677,0.14666764438152313,0.027909856289625168,0.23282891511917114,-0.004312056116759777,-0.09049441665410995,0.14125172793865204,0.16117419302463531,-0.07698378711938858,-0.02542482502758503,-0.15644049644470215,-0.051448699086904526,-0.14527642726898193,0.01442594826221466,0.2658627927303314,-0.06409156322479248,-0.020178496837615967,-0.18563102185726166,-0.14882387220859528,-0.12131106108427048,-0.005840129218995571,-0.13679249584674835,0.0031027074437588453,-0.04878542944788933,0.2563271224498749,0.15515616536140442,0.21758361160755157,-0.0773216262459755,0.10697450488805771,0.0912022739648819,-0.039112772792577744,-0.20059409737586975,-0.04815047234296799,-0.01286501158028841,0.17544983327388763,0.19902533292770386,0
40,0,-0.08288214355707169,0.04282438009977341,-0.021560929715633392,0.023597076535224915,0.06846889108419418,-0.031203940510749817,-0.07243126630783081,0.08452797681093216,-0.09023081511259079,0.01938178390264511,-0.0670740157365799,0.052087120711803436,-0.025785967707633972,-0.09516199678182602,0.05157852917909622,-0.05392872169613838,0.03468608111143112,-0.04554484039545059,0.04092986136674881,-0.016798973083496094,-0.09111062437295914,0.0008898749947547913,-0.036474183201789856,0.04283439368009567,-0.08974944800138474,0.004268191754817963,-0.03286401927471161,-0.008408188819885254,0.048703037202358246,0.00898037850856781,-0.08005501329898834,0.029376529157161713,-0.08255873620510101,0.0394870862364769,0.08088979870080948,0.03961091488599777,-0.08143232017755508,0.06070428341627121,-0.014063641428947449,0.09593523293733597,0.08771783858537674,0.007912442088127136,-0.008674941956996918,-0.08332939445972443,-0.0562780387699604,0.08942126482725143,0.016165614128112793,0.0632852241396904,0.0667567327618599,-0.06258562207221985,0.05278880149126053,-0.054649531841278076,-0.034063875675201416,-0.014061465859413147,-0.03152499347925186,-0.016864635050296783,0.03758900612592697,0.08138974756002426,0.03176657110452652,-0.06632675230503082,0.09975237399339676,-0.0024224892258644104,-0.014153935015201569,-0.033265963196754456,-0.09898123890161514,-0.0006299391388893127,0.02926250547170639,0.07300762087106705,0.006648421287536621,-0.09010708332061768,0.0918957069516182,0.04736762493848801,-0.06229612976312637,-0.025478757917881012,-0.09195301681756973,0.010132566094398499,-0.09020965546369553,-0.020382031798362732,0.09925293177366257,-0.045845892280340195,-0.020353659987449646,-0.09029370546340942,-0.04188407585024834,-0.06249631568789482,0.004199884831905365,-0.07752655446529388,0.027129285037517548,-0.012046456336975098,0.08649665862321854,0.06650625914335251,0.08205042034387589,-0.06433470547199249,0.08034130185842514,0.09283026307821274,-0.011298000812530518,-0.07450149953365326,-0.0452759750187397,-0.012795642018318176,0.0772121474146843,0.0827985480427742,1
41,1,-0.1233089342713356,0.10435499995946884,-0.015344315208494663,0.07910101115703583,0.12592530250549316,-0.04502446949481964,-0.08448851108551025,0.1905212551355362,-0.1516568809747696,0.01902478002011776,-0.06713508814573288,0.050651177763938904,-0.030134275555610657,-0.15852127969264984,0.14239218831062317,-0.10902387648820877,0.006757616531103849,-0.14397898316383362,-0.01810642145574093,-0.03652716800570488,-0.0915398895740509,-0.0018865411402657628,-0.03673149645328522,0.12115652114152908,-0.17402127385139465,-0.00220043514855206,-0.11944182217121124,-0.04522509500384331,0.014682531356811523,0.006764732301235199,-0.12039285153150558,0.03726279363036156,-0.15642301738262177,0.07098791748285294,0.07505357265472412,0.021144304424524307,-0.0818573385477066,0.09062150120735168,-0.0511694960296154,0.13722091913223267,0.2340734601020813,0.025033682584762573,-0.03269390016794205,-0.10867274552583694,-0.12175401300191879,0.19269177317619324,0.07398025691509247,0.1023574024438858,0.11991404742002487,-0.16577546298503876,0.15463097393512726,-0.05498382821679115,-0.1004069373011589,-0.046438489109277725,-0.08716176450252533,0.007605851162225008,0.10472486913204193,0.08026562631130219,0.03091585822403431,-0.07400660961866379,0.2511773705482483,-0.030608732253313065,-0.04502939432859421,-0.03329235687851906,-0.2004629522562027,0.1253499686717987,0.02714519016444683,0.211857408285141,-0.036716606467962265,-0.1278304010629654,0.11972492933273315,0.11183091253042221,-0.09006360173225403,-0.0248810276389122,-0.12851494550704956,-0.014863640069961548,-0.14638017117977142,0.028565645217895508,0.24198564887046814,-0.052995871752500534,-0.019492628052830696,-0.15187963843345642,-0.10762637108564377,-0.14501965045928955,-0.04081610590219498,-0.07994626462459564,-0.018654627725481987,-0.03257705643773079,0.21963144838809967,0.08578701317310333,0.2187558114528656,-0.06921520084142685,0.10259576886892319,0.081929050385952,-0.01552593894302845,-0.1447196751832962,-0.0481998436152935,-0.012853196822106838,0.1423698365688324,0.14203211665153503,1
42,2,-0.13234205543994904,0.11791317909955978,-0.014697970822453499,0.07415008544921875,0.1880425214767456,-0.03885745257139206,-0.09169258177280426,0.19159460067749023,-0.15853215754032135,0.01902478002011776,-0.0661923736333847,0.050880588591098785,-0.01603180542588234,-0.1577712893486023,0.15101110935211182,-0.12769518792629242,0.029458722099661827,-0.16106906533241272,0.010321035049855709,-0.03465477377176285,-0.09146624058485031,0.006584435701370239,-0.03674672544002533,0.12362945824861526,-0.1768447905778885,-0.008155085146427155,-0.11159306019544601,-0.05840793251991272,0.003587573068216443,-0.007447799202054739,-0.11992283910512924,0.05049867182970047,-0.16255971789360046,0.09337344020605087,0.0732249915599823,0.02391611598432064,-0.08185849338769913,0.09803802520036697,-0.06516274064779282,0.14832362532615662,0.24580705165863037,0.025694139301776886,-0.03423590958118439,-0.10971472412347794,-0.14752818644046783,0.18436308205127716,0.10175333172082901,0.10006570816040039,0.13811436295509338,-0.1475364863872528,0.16170066595077515,-0.052721165120601654,-0.09690690040588379,-0.06882882863283157,-0.10828660428524017,0.007756423205137253,0.12122267484664917,0.08007372170686722,0.030915113165974617,-0.06962298601865768,0.2798343300819397,-0.0425904244184494,-0.05862400308251381,-0.03228631988167763,-0.2166333943605423,0.13789896667003632,0.026851775124669075,0.22510376572608948,-0.03308684006333351,-0.1601870357990265,0.12960462272167206,0.1367921531200409,-0.0822375938296318,-0.0249822735786438,-0.13798516988754272,-0.03602534160017967,-0.13204771280288696,0.01942719891667366,0.2665153443813324,-0.05098205804824829,-0.019602224230766296,-0.160575732588768,-0.11902400851249695,-0.13499225676059723,-0.042217519134283066,-0.08000728487968445,-0.022662047296762466,-0.05795184150338173,0.2446194887161255,0.10604549944400787,0.23595164716243744,-0.07124083489179611,0.10818223655223846,0.0857141986489296,-0.010824380442500114,-0.16033832728862762,-0.04996582120656967,-0.012864095158874989,0.14837728440761566,0.1644906997680664,1
43,3,-0.13399763405323029,0.11883190274238586,-0.015736930072307587,0.06660813838243484,0.20618464052677155,-0.035908110439777374,-0.0935400128364563,0.20128083229064941,-0.14846397936344147,0.01902478002011776,-0.06542136520147324,0.05081861466169357,-0.003931887447834015,-0.15160226821899414,0.15544173121452332,-0.13084140419960022,0.036431193351745605,-0.1572473794221878,0.016599314287304878,-0.03711457550525665,-0.09141566604375839,0.007177575957030058,-0.03674732893705368,0.134785458445549,-0.17946791648864746,-0.005592627450823784,-0.10881922394037247,-0.062210455536842346,-0.00834636390209198,-0.009793134406208992,-0.12665343284606934,0.060202859342098236,-0.16882233321666718,0.10681086033582687,0.07436178624629974,0.02571246773004532,-0.08204493671655655,0.10045857727527618,-0.07180318236351013,0.15824604034423828,0.24406082928180695,0.020067522302269936,-0.03696119412779808,-0.11209461838006973,-0.1505119949579239,0.19153986871242523,0.11592625081539154,0.09896610677242279,0.14657962322235107,-0.12311902642250061,0.16326656937599182,-0.05197075754404068,-0.09230665862560272,-0.06711284071207047,-0.1197725385427475,0.006194454617798328,0.12062650918960571,0.07999106496572495,0.030909962952136993,-0.06800682842731476,0.2832968831062317,-0.053034305572509766,-0.06376311928033829,-0.03127605468034744,-0.2241668999195099,0.14858941733837128,0.02693573385477066,0.22376859188079834,-0.02865229733288288,-0.16395077109336853,0.13722915947437286,0.1551637351512909,-0.07541036605834961,-0.024961981922388077,-0.14109589159488678,-0.0444495789706707,-0.12301496416330338,0.013060499913990498,0.2773160934448242,-0.054061468690633774,-0.019829051569104195,-0.16033713519573212,-0.11637841910123825,-0.1238110288977623,-0.03965548798441887,-0.08019334822893143,-0.021443739533424377,-0.05439230799674988,0.2587398886680603,0.11955296248197556,0.2409002035856247,-0.06999242305755615,0.10664952546358109,0.0845295786857605,-0.01649613119661808,-0.1665896326303482,-0.05530412867665291,-0.012860140763223171,0.1432742029428482,0.1733628660440445,1
44,4,-0.13643069565296173,0.13300441205501556,-0.013172511011362076,0.06228546053171158,0.23614904284477234,-0.037911657243967056,-0.09854062646627426,0.20915961265563965,-0.1375393122434616,0.01902478002011776,-0.06578592211008072,0.05095721781253815,0.005680120550096035,-0.15510445833206177,0.16622169315814972,-0.1348675936460495,0.04398224502801895,-0.14874796569347382,0.017476622015237808,-0.03537958487868309,-0.09116427600383759,0.003878052346408367,-0.036771971732378006,0.14445869624614716,-0.18180902302265167,0.000607493391726166,-0.10524055361747742,-0.06536348909139633,-0.010926489718258381,-0.004683011677116156,-0.1289176195859909,0.07431825995445251,-0.16605259478092194,0.12077367305755615,0.07838954031467438,0.024760287255048752,-0.08214972913265228,0.11429812014102936,-0.07734067738056183,0.17100366950035095,0.25790488719940186,0.02871285006403923,-0.03865615278482437,-0.11325542628765106,-0.14975498616695404,0.20033253729343414,0.12614715099334717,0.10232815146446228,0.15970633924007416,-0.114128477871418,0.17939499020576477,-0.052070729434490204,-0.07730667293071747,-0.06296343356370926,-0.121001236140728,0.005012890323996544,0.13625919818878174,0.0799722671508789,0.0309110339730978,-0.06983388215303421,0.3001420497894287,-0.04959799349308014,-0.07209748774766922,-0.03139886260032654,-0.22959327697753906,0.1529178023338318,0.02674669586122036,0.23391415178775787,-0.032268960028886795,-0.15446817874908447,0.14894063770771027,0.17322582006454468,-0.06630513072013855,-0.02507777139544487,-0.14529849588871002,-0.039956919848918915,-0.12657909095287323,0.019139626994729042,0.29405516386032104,-0.05087295174598694,-0.01917090266942978,-0.16274678707122803,-0.1161903515458107,-0.11928458511829376,-0.03765998035669327,-0.07925523817539215,-0.021185431629419327,-0.04334598779678345,0.2758287489414215,0.14282119274139404,0.25061383843421936,-0.06802936643362045,0.11129317432641983,0.08311333507299423,-0.019013183191418648,-0.17064005136489868,-0.055172793567180634,-0.01285574585199356,0.14489541947841644,0.18823666870594025,1
